artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2
Manuel,Tiara,spotify:track:0nI4wU2023g1mFho21Vddr,0.686,0.67,6,-4.95,1,0.043,0.222,0.00332,0.318,0.436,95.969,audio_features,0nI4wU2023g1mFho21Vddr,https://api.spotify.com/v1/tracks/0nI4wU2023g1mFho21Vddr,https://api.spotify.com/v1/audio-analysis/0nI4wU2023g1mFho21Vddr,203125,4,0.0910869892818055,0.120436974727625
Djo,End of Beginning,spotify:track:3qhlB30KknSejmIvZZLjOD,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4,0.026182426882827,0.0346189100074339
ThxSoMch,SPIT IN MY FACE!,spotify:track:2jkyPVk1nbpsZD0KAS98Zw,0.731,0.785,8,-6.512,1,0.0562,0.0464,0.0252,0.111,0.646,94.127,audio_features,2jkyPVk1nbpsZD0KAS98Zw,https://api.spotify.com/v1/tracks/2jkyPVk1nbpsZD0KAS98Zw,https://api.spotify.com/v1/audio-analysis/2jkyPVk1nbpsZD0KAS98Zw,147875,4,0.0131460504107521,0.0173819615026412
VALMAR,Elbaszom a pénzem,spotify:track:6VJkKWgYfVYloUe5XKUzFa,0.662,0.826,5,-3.462,1,0.0305,0.357,0.0,0.151,0.582,94.971,audio_features,6VJkKWgYfVYloUe5XKUzFa,https://api.spotify.com/v1/tracks/6VJkKWgYfVYloUe5XKUzFa,https://api.spotify.com/v1/audio-analysis/6VJkKWgYfVYloUe5XKUzFa,154118,4,0.0077781864341038,0.0102844681812097
"ByeAlex és a Slepp, Manuel",Merülök,spotify:track:1gXPL4JGDoQdFsKbtWi2aS,0.713,0.509,9,-8.08,1,0.0761,0.412,1.23e-06,0.099,0.26,141.94,audio_features,1gXPL4JGDoQdFsKbtWi2aS,https://api.spotify.com/v1/tracks/1gXPL4JGDoQdFsKbtWi2aS,https://api.spotify.com/v1/audio-analysis/1gXPL4JGDoQdFsKbtWi2aS,240000,4,0.0115658377617186,0.0152925738483065
Calvin Harris,Summer,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,0.0075530853071432,0.0099868351278761
Oliver Tree,Life Goes On,spotify:track:0eu4C55hL6x29mmeAjytzC,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,audio_features,0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/tracks/0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/audio-analysis/0eu4C55hL6x29mmeAjytzC,161803,4,0.0132797858114261,0.0175587890298014
"VINAI, VAMERO",Rise Up (feat. Vamero),spotify:track:46lyJh9GYmWsHez3EsvmAx,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,audio_features,46lyJh9GYmWsHez3EsvmAx,https://api.spotify.com/v1/tracks/46lyJh9GYmWsHez3EsvmAx,https://api.spotify.com/v1/audio-analysis/46lyJh9GYmWsHez3EsvmAx,182000,4,0.0072662577124702,0.0096075861479373
"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,0.68,0.721,6,-4.379,0,0.188,0.123,0.0,0.162,0.244,125.963,audio_features,1LY3GhF0zxIVgbYEQjCbUO,https://api.spotify.com/v1/tracks/1LY3GhF0zxIVgbYEQjCbUO,https://api.spotify.com/v1/audio-analysis/1LY3GhF0zxIVgbYEQjCbUO,185238,4,0.0407656621893681,0.0539011451093875
Dennis Lloyd,Never Go Back,spotify:track:2QrXzOqLCVDRZHkToA0tSR,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,audio_features,2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/tracks/2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/audio-analysis/2QrXzOqLCVDRZHkToA0tSR,175424,4,0.0086728413471068,0.0112836267402208
KKevin,Dealer,spotify:track:2wMFX5mdyz7RVzxUr8o9Ql,0.858,0.532,1,-6.73,1,0.403,0.0367,0.0,0.063,0.609,87.01,audio_features,2wMFX5mdyz7RVzxUr8o9Ql,https://api.spotify.com/v1/tracks/2wMFX5mdyz7RVzxUr8o9Ql,https://api.spotify.com/v1/audio-analysis/2wMFX5mdyz7RVzxUr8o9Ql,129655,4,0.0239618468198828,0.0311750814641732
"Meek Mill, Drake",Going Bad (feat. Drake),spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,0.0135772533166443,0.0176644138236826
Benzz,Je M'appelle,spotify:track:6A3SB2C4U6JtCavQOXLYNN,0.807,0.75,11,-4.396,1,0.237,0.17,0.0,0.164,0.961,141.176,audio_features,6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/tracks/6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/audio-analysis/6A3SB2C4U6JtCavQOXLYNN,139574,4,0.0113258354601645,0.0147352516596289
"Dua Lipa, BLACKPINK",Kiss and Make Up,spotify:track:13hvHEstJ4sNbzdroPrPI3,0.675,0.729,8,-4.383,1,0.146,0.0557,0.0,0.189,0.63,99.986,audio_features,13hvHEstJ4sNbzdroPrPI3,https://api.spotify.com/v1/tracks/13hvHEstJ4sNbzdroPrPI3,https://api.spotify.com/v1/audio-analysis/13hvHEstJ4sNbzdroPrPI3,190560,4,0.0098901025230722,0.0128673200427089
"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",Instagram,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,0.752,0.906,8,-2.097,0,0.102,0.125,0.0,0.423,0.95,95.997,audio_features,0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,184558,4,0.0083094171421415,0.0108108009484106
Olivia Rodrigo,"jealousy, jealousy",spotify:track:0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,audio_features,0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160,4,0.0097619071528471,0.0127005340207409
KKevin,RÓLAD SZÓL,spotify:track:5doAzQzWfbAWMvh2eXxvdf,0.916,0.555,7,-8.176,1,0.211,0.0131,0.000516,0.103,0.605,125.034,audio_features,5doAzQzWfbAWMvh2eXxvdf,https://api.spotify.com/v1/tracks/5doAzQzWfbAWMvh2eXxvdf,https://api.spotify.com/v1/audio-analysis/5doAzQzWfbAWMvh2eXxvdf,159360,4,0.0424199147324673,0.0551895814804484
"Beny Jr, Morad, K y B",Sigue,spotify:track:63ZedTAVRCICh2CNLWnsPZ,0.682,0.708,6,-5.597,0,0.165,0.611,0.0328,0.0955,0.594,122.053,audio_features,63ZedTAVRCICh2CNLWnsPZ,https://api.spotify.com/v1/tracks/63ZedTAVRCICh2CNLWnsPZ,https://api.spotify.com/v1/audio-analysis/63ZedTAVRCICh2CNLWnsPZ,211456,4,0.0143762017751546,0.0187038697331939
Tones And I,Fly Away,spotify:track:5ri4zqtWhG07hIuNNDWP76,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,audio_features,5ri4zqtWhG07hIuNNDWP76,https://api.spotify.com/v1/tracks/5ri4zqtWhG07hIuNNDWP76,https://api.spotify.com/v1/audio-analysis/5ri4zqtWhG07hIuNNDWP76,178157,4,0.0075197252884971,0.0097833881594878
"Calvin Harris, Tom Grennan",By Your Side (feat. Tom Grennan),spotify:track:0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,audio_features,0vR2rIVORmgeKiGIgNT0fV,https://api.spotify.com/v1/tracks/0vR2rIVORmgeKiGIgNT0fV,https://api.spotify.com/v1/audio-analysis/0vR2rIVORmgeKiGIgNT0fV,189672,4,0.0113617364677943,0.0147819599474298
P!nk,Walk Me Home,spotify:track:7DHApOHsIFo7EyfieArYGE,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,audio_features,7DHApOHsIFo7EyfieArYGE,https://api.spotify.com/v1/tracks/7DHApOHsIFo7EyfieArYGE,https://api.spotify.com/v1/audio-analysis/7DHApOHsIFo7EyfieArYGE,177391,3,0.010751345640811,0.0139878231724463
"Senkise, Hiro",KorsKorsKors,spotify:track:7ei7kWLs2k2V1xoeswJC2i,0.749,0.624,1,-7.588,1,0.0388,0.339,0.0,0.108,0.173,120.002,audio_features,7ei7kWLs2k2V1xoeswJC2i,https://api.spotify.com/v1/tracks/7ei7kWLs2k2V1xoeswJC2i,https://api.spotify.com/v1/audio-analysis/7ei7kWLs2k2V1xoeswJC2i,197500,4,0.0073284887934343,0.0095345837431454
"Drake, 21 Savage",Rich Flex,spotify:track:1bDbXMyjaUIooNwFE9wn0N,0.549,0.518,4,-9.39,0,0.257,0.0517,1.21e-06,0.378,0.418,160.07,audio_features,1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,4,0.0161875145051655,0.0210604419264661
"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,spotify:track:27RYrbL6S02LNVhDWVl38b,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,audio_features,27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/tracks/27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/audio-analysis/27RYrbL6S02LNVhDWVl38b,214333,3,0.0121529540295841,0.0158113577284144
"Shawn Mendes, Justin Bieber",Monster (Shawn Mendes & Justin Bieber),spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994,4,0.0157038574932923,0.0204311896464059
"G-Eazy, Tory Lanez, Tyga",Still Be Friends (feat. Tory Lanez & Tyga),spotify:track:0JjM9bKm4wrwohMslcm892,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,audio_features,0JjM9bKm4wrwohMslcm892,https://api.spotify.com/v1/tracks/0JjM9bKm4wrwohMslcm892,https://api.spotify.com/v1/audio-analysis/0JjM9bKm4wrwohMslcm892,213308,4,0.010172799863271,0.013235117762002
Cardi B,Up,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,audio_features,1M4OcYkxAtu3ErzSgDEfoi,https://api.spotify.com/v1/tracks/1M4OcYkxAtu3ErzSgDEfoi,https://api.spotify.com/v1/audio-analysis/1M4OcYkxAtu3ErzSgDEfoi,156945,4,0.0158708026359516,0.020648390284636
"VIZE, Laniia",Stars,spotify:track:0TId5TSbdcBP32haUV4Aet,0.617,0.847,6,-2.933,1,0.11,0.0292,0.0,0.16,0.345,127.878,audio_features,0TId5TSbdcBP32haUV4Aet,https://api.spotify.com/v1/tracks/0TId5TSbdcBP32haUV4Aet,https://api.spotify.com/v1/audio-analysis/0TId5TSbdcBP32haUV4Aet,165469,4,0.0066797701762236,0.0086905813634085
"DR BRS, T. Danny, KKevin, Kiraly Linda",Juanita (feat. Király Linda),spotify:track:3H2VBJzRFhX5MKIuNlRxVP,0.841,0.685,0,-10.261,1,0.181,0.129,0.0,0.624,0.682,106.995,audio_features,3H2VBJzRFhX5MKIuNlRxVP,https://api.spotify.com/v1/tracks/3H2VBJzRFhX5MKIuNlRxVP,https://api.spotify.com/v1/audio-analysis/3H2VBJzRFhX5MKIuNlRxVP,210850,4,0.0089077111912264,0.0115891994524972
Billie Eilish,No Time To Die,spotify:track:73SpzrcaHk0RQPFP73vqVR,0.344,0.22,4,-13.218,0,0.0365,0.917,0.0107,0.0827,0.0522,70.895,audio_features,73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR,242265,4,0.0167667135547656,0.021813997263456
"Timbaland, Keri Hilson, D.O.E.",The Way I Are,spotify:track:2bLqfJjuC5syrsgDsZfGmn,0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,audio_features,2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4,0.006974463525191,0.0090739862499379
DaBaby,BOP,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4,0.0089722375196052,0.0116731501412281
"Dzsúdló, MAJRÉ",21,spotify:track:10QtlJjHSPW5liaoTzOBeL,0.754,0.654,5,-5.994,1,0.229,0.453,0.0,0.11,0.305,85.026,audio_features,10QtlJjHSPW5liaoTzOBeL,https://api.spotify.com/v1/tracks/10QtlJjHSPW5liaoTzOBeL,https://api.spotify.com/v1/audio-analysis/10QtlJjHSPW5liaoTzOBeL,163434,4,0.0069185097768608,0.0090011887449905
Manuel,Mint egy filmben,spotify:track:6Rtnef1MG3uILFVv4NPcZf,0.795,0.741,9,-4.379,1,0.144,0.24,0.0,0.123,0.246,130.362,audio_features,6Rtnef1MG3uILFVv4NPcZf,https://api.spotify.com/v1/tracks/6Rtnef1MG3uILFVv4NPcZf,https://api.spotify.com/v1/audio-analysis/6Rtnef1MG3uILFVv4NPcZf,152449,5,0.0195204467751375,0.0253966867832161
Manuel,Ketten,spotify:track:1sHYkBHNssZ4KYY8m30tXz,0.835,0.703,7,-3.75,0,0.0776,0.135,0.0,0.0827,0.548,108.088,audio_features,1sHYkBHNssZ4KYY8m30tXz,https://api.spotify.com/v1/tracks/1sHYkBHNssZ4KYY8m30tXz,https://api.spotify.com/v1/audio-analysis/1sHYkBHNssZ4KYY8m30tXz,149167,4,0.0202220467623898,0.0263094894115889
Manuel,AURA,spotify:track:2ZpLz23RdZWWIFqeLZI6No,0.676,0.867,0,-3.708,1,0.0407,0.0177,0.0,0.107,0.693,145.115,audio_features,2ZpLz23RdZWWIFqeLZI6No,https://api.spotify.com/v1/tracks/2ZpLz23RdZWWIFqeLZI6No,https://api.spotify.com/v1/audio-analysis/2ZpLz23RdZWWIFqeLZI6No,144207,4,0.0310978584615614,0.0404592466594043
Burl Ives,A Holly Jolly Christmas,spotify:track:65Q2mv3UlVi9eO70OpsmSe,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,audio_features,65Q2mv3UlVi9eO70OpsmSe,https://api.spotify.com/v1/tracks/65Q2mv3UlVi9eO70OpsmSe,https://api.spotify.com/v1/audio-analysis/65Q2mv3UlVi9eO70OpsmSe,135533,4,0.0105788097055032,0.0137633487452809
DESH,Drill,spotify:track:0qe53aYnui3sXXoUnK2115,0.832,0.611,6,-7.767,1,0.326,0.0303,0.0116,0.541,0.849,142.033,audio_features,0qe53aYnui3sXXoUnK2115,https://api.spotify.com/v1/tracks/0qe53aYnui3sXXoUnK2115,https://api.spotify.com/v1/audio-analysis/0qe53aYnui3sXXoUnK2115,181268,4,0.014127919700336,0.0183808473064692
"Mustard, Migos",Pure Water (with Migos),spotify:track:63cd4JkwGgYJrbOizbfmsp,0.68,0.559,0,-5.545,1,0.129,0.172,0.0,0.318,0.137,202.006,audio_features,63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/tracks/63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/audio-analysis/63cd4JkwGgYJrbOizbfmsp,194520,4,0.0099921097249953,0.0130000344721847
"DESH, Azahriah",Eldorádó,spotify:track:7BeoO0doT2iLnmY6wnnexQ,0.69,0.611,11,-5.392,0,0.308,0.0847,5.15e-06,0.166,0.771,95.226,audio_features,7BeoO0doT2iLnmY6wnnexQ,https://api.spotify.com/v1/tracks/7BeoO0doT2iLnmY6wnnexQ,https://api.spotify.com/v1/audio-analysis/7BeoO0doT2iLnmY6wnnexQ,113842,4,0.0243608733383401,0.0311515545037582
"T. Danny, Szakács Gergő",Az Életem,spotify:track:7Gq5UIVs2o8GTDGsosBSo1,0.932,0.449,9,-6.947,1,0.303,0.131,0.0,0.0688,0.791,100.103,audio_features,7Gq5UIVs2o8GTDGsosBSo1,https://api.spotify.com/v1/tracks/7Gq5UIVs2o8GTDGsosBSo1,https://api.spotify.com/v1/audio-analysis/7Gq5UIVs2o8GTDGsosBSo1,171600,4,0.0202764031063419,0.0259285234866058
"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",spotify:track:0ZLuW8uOXdFNWcI40C0OC2,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/tracks/0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/audio-analysis/0ZLuW8uOXdFNWcI40C0OC2,227478,4,0.0073411509451449,0.0093875232062423
Follow The Flow,Kivetett,spotify:track:2I7SGWX5llEkZ5AI2XWN1o,0.787,0.749,10,-4.867,0,0.3,0.0404,8.24e-06,0.135,0.801,90.073,audio_features,2I7SGWX5llEkZ5AI2XWN1o,https://api.spotify.com/v1/tracks/2I7SGWX5llEkZ5AI2XWN1o,https://api.spotify.com/v1/audio-analysis/2I7SGWX5llEkZ5AI2XWN1o,214018,4,0.0090193584941906,0.0115335371527307
DESH,Inkasszó,spotify:track:7n5JBAnjVBTFgTEsd27bTU,0.65,0.796,1,-3.688,0,0.254,0.289,7.48e-05,0.0764,0.439,91.511,audio_features,7n5JBAnjVBTFgTEsd27bTU,https://api.spotify.com/v1/tracks/7n5JBAnjVBTFgTEsd27bTU,https://api.spotify.com/v1/audio-analysis/7n5JBAnjVBTFgTEsd27bTU,149674,4,0.0192843518251933,0.0246599343385072
Don Toliver,No Idea,spotify:track:3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,audio_features,3VyjsVV24RmBIbWJAeUJNu,https://api.spotify.com/v1/tracks/3VyjsVV24RmBIbWJAeUJNu,https://api.spotify.com/v1/audio-analysis/3VyjsVV24RmBIbWJAeUJNu,154424,4,0.0094486754399895,0.0120825277431211
Sia,Unstoppable,spotify:track:2J2Z1SkXYghSajLibnQHOa,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa,217747,4,0.0063413314206167,0.0081090003889489
Charlie Puth,Light Switch,spotify:track:1BSMpVGWs3v5BZKnAQziAc,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,audio_features,1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/tracks/1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/audio-analysis/1BSMpVGWs3v5BZKnAQziAc,185681,4,0.0102979076840926,0.0131684865333132
James Arthur,Train Wreck,spotify:track:55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,audio_features,55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/tracks/55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,208827,4,0.0070293502689086,0.0089888069687256
"Silk City, Dua Lipa, Mark Ronson, Diplo",Electricity,spotify:track:5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,audio_features,5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,238173,4,0.0079572009515913,0.0101752993703527
Steve Lacy,Bad Habit,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4,0.0098557899927895,0.0126031269435145
Halott Pénz,Darabokra Törted A Szívem,spotify:track:6OrEcJ6PZCeaRaDeJYBz6q,0.78,0.652,0,-4.789,1,0.0743,0.406,0.0,0.111,0.479,111.954,audio_features,6OrEcJ6PZCeaRaDeJYBz6q,https://api.spotify.com/v1/tracks/6OrEcJ6PZCeaRaDeJYBz6q,https://api.spotify.com/v1/audio-analysis/6OrEcJ6PZCeaRaDeJYBz6q,203954,4,0.0064673308108203,0.0082701225628897
Imagine Dragons,Sharks,spotify:track:0TyUOnU4H4GLqOcrH0auc8,0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,audio_features,0TyUOnU4H4GLqOcrH0auc8,https://api.spotify.com/v1/tracks/0TyUOnU4H4GLqOcrH0auc8,https://api.spotify.com/v1/audio-analysis/0TyUOnU4H4GLqOcrH0auc8,190883,4,0.0100335973588836,0.0128304987531832
"Ed Sheeran, Chance the Rapper, PnB Rock",Cross Me (feat. Chance the Rapper & PnB Rock),spotify:track:543bCW2ruMPmxUBWirQ3MR,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,audio_features,543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/tracks/543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/audio-analysis/543bCW2ruMPmxUBWirQ3MR,206187,4,0.0145315456649348,0.0185822663464459
Follow The Flow,Gavallér,spotify:track:50WIRUu1E2REsgDSvGNqdF,0.666,0.668,11,-4.737,1,0.12,0.279,0.0,0.26,0.964,171.951,audio_features,50WIRUu1E2REsgDSvGNqdF,https://api.spotify.com/v1/tracks/50WIRUu1E2REsgDSvGNqdF,https://api.spotify.com/v1/audio-analysis/50WIRUu1E2REsgDSvGNqdF,193051,4,0.0073605535956507,0.0094123344154446
"Horváth Tamás, Kowalsky Meg A Vega",Fehér holló,spotify:track:7hk30eOq3gUM64eP3YtHBX,0.771,0.817,4,-4.094,1,0.0942,0.0634,0.0,0.0809,0.69,123.023,audio_features,7hk30eOq3gUM64eP3YtHBX,https://api.spotify.com/v1/tracks/7hk30eOq3gUM64eP3YtHBX,https://api.spotify.com/v1/audio-analysis/7hk30eOq3gUM64eP3YtHBX,230244,4,0.0098378255991401,0.0125801549104463
"G-Eazy, Halsey",Him & I (with Halsey),spotify:track:5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4,0.0069922832734804,0.0089414074148453
György Korda,Reptér,spotify:track:7kpbpRnTHMwuSORe4iyG07,0.481,0.905,8,-2.941,1,0.055,0.000324,0.0609,0.195,0.698,134.133,audio_features,7kpbpRnTHMwuSORe4iyG07,https://api.spotify.com/v1/tracks/7kpbpRnTHMwuSORe4iyG07,https://api.spotify.com/v1/audio-analysis/7kpbpRnTHMwuSORe4iyG07,249867,4,0.0093203731522416,0.0119184607306531
Harry Styles,Golden,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4,0.0073800913635196,0.0094373184064616
Halsey,You should be sad,spotify:track:2usxQITOSDqvkYiI0oIwao,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,audio_features,2usxQITOSDqvkYiI0oIwao,https://api.spotify.com/v1/tracks/2usxQITOSDqvkYiI0oIwao,https://api.spotify.com/v1/audio-analysis/2usxQITOSDqvkYiI0oIwao,205473,4,0.0148749543992562,0.019021401502058
"Heuss L'enfoiré, Jul",Moulaga,spotify:track:5BfCoUcWNXcpyJfjXRIeyC,0.709,0.701,7,-4.667,0,0.1,0.324,5.12e-06,0.0975,0.468,125.049,audio_features,5BfCoUcWNXcpyJfjXRIeyC,https://api.spotify.com/v1/tracks/5BfCoUcWNXcpyJfjXRIeyC,https://api.spotify.com/v1/audio-analysis/5BfCoUcWNXcpyJfjXRIeyC,179868,4,0.0083816123214429,0.0107180169378357
"French Montana, Swae Lee",Unforgettable,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4,0.0079419068925637,0.0101557420372979
"Bad Bunny, Jhayco",DÁKITI,spotify:track:47EiUVwUp4C9fGccaPuUCS,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,audio_features,47EiUVwUp4C9fGccaPuUCS,https://api.spotify.com/v1/tracks/47EiUVwUp4C9fGccaPuUCS,https://api.spotify.com/v1/audio-analysis/47EiUVwUp4C9fGccaPuUCS,205090,4,0.0089540532130894,0.0114500277893613
